entity,value,synonyms
Candidate,Nieto Alexandre,Alexandre Nieto
Candidate,Chaoui Laïla,Laila Chaoui
Candidate,Sotomayor André,Andre Sotomayor
Candidate,Do Rego Ricardo,Ricardo Do Rego
Candidate,Vendrell Marie,Marie Vendrell
Candidate,Ménétrey Yasmine,Yasmine Menetrey
Candidate,Angeloz Claude,Claude Angeloz
Candidate,Laurent Pierre-Alain,Pierre-Alain Laurent
Candidate,Jahija Burim,Burim Jahija
Candidate,Di Salvo Giuseppe,Giuseppe Di Salvo
Candidate,Heimo Philippe,Philippe Heimo
Candidate,Chappaz Marc,Marc Chappaz
Candidate,Barry Minkailou,Minkailou Barry
Candidate,Catalan Joëlle,Joelle Catalan
Candidate,Reolon Bruno,Bruno Reolon
Candidate,Albanesi Jean-François,Jean-François Albanesi
Candidate,Klingele Olivier,Olivier Klingele
Candidate,Bencker Jeanne,Jeanne Bencker
Candidate,Marguet Tex,Tex Marguet
Candidate,Delmenico Janine,Janine Delmenico
Candidate,Shlyapina Elena,Elena Shlyapina
Candidate,Mudry Yves,Yves Mudry
Candidate,Gostoli Gérard,Gerard Gostoli
Candidate,Yau Helen,Helen Yau
Candidate,Innocenti Flavio,Flavio Innocenti
Candidate,Cover Sabina,Sabina Cover
Candidate,Ambord Cédric,Cedric Ambord:Sandro Ambord
Candidate,Garcia Javier,Javier Garcia
Candidate,Belcastro De Luca Nathalie,Nathalie Belcastro De Luca
Candidate,Zbinden Jean-Luc,Jean-Luc Zbinden
Candidate,Ahdab Ahmad,Ahmad Ahdab:Chawki Ahdab
Candidate,Baiunco Aurora,Aurora Baiunco
Candidate,Oliveira Rui,Rui Oliveira
Candidate,Pastore Daniel,Daniel Pastore:Dany Pastore
Candidate,Draskovic Rada,Rada Draskovic
Candidate,Haymoz William,William Haymoz
Candidate,Besse Muriel,Muriel Besse
Candidate,Naine Marie-Josée,Marie-Josee Naine
Candidate,Gharbi Mohamed,Mohamed Gharbi
Candidate,Loosli Bertille,Bertille Loosli:Clarence Loosli
Candidate,Emonet Sarah,Sarah Emonet
Candidate,Müller Olivier,Olivier Muller
Candidate,Loddo Olivier,Olivier Loddo:Olivier Henrioud
Candidate,Ben Chaabane Salah,Salah Ben Chaabane
Candidate,De Oliveira Nunes Vitor,Vitor De Oliveira Nunes
Candidate,Martignoni Alain,Alain Martignoni
Candidate,Maréchal Christophe,Christophe Marechal
Candidate,Spagnolo Salvatore,Salvatore Spagnolo
Candidate,Pierre Toussaint Sircee,Sircee Pierre Toussaint
Candidate,Steiner Christian,Christian Steiner
Candidate,Beun Christine,Christine Beun:Kristine Beun
Candidate,Bissat Rose,Rose Bissat:Marie Angeline Bissat
Candidate,Guisy Milène,Milene Guisy
Candidate,Martin Emmanuel,Emmanuel Martin
Candidate,Dussan Julien,Julien Dussan
Candidate,Bonvin Philippe,Philippe Bonvin
Candidate,Sauser Nicolas,Nicolas Sauser
Candidate,Ryser Alain,Alain Ryser
Candidate,Monney Armand,Armand Monney
Candidate,Peyraud Alexandre,Alexandre Peyraud
Candidate,Häusermann Elisabeth,Elisabeth Hausermann
Candidate,Gautrot Maria Magdalena,Maria Magdalena Gautrot:Marielena Gautrot
Candidate,Fontana Jérôme,Jerome Fontana
Candidate,Piguet Frédéric,Frederic Piguet:Paul Piguet
Candidate,Wuarin Marc,Marc Wuarin
Candidate,Samim Firouzsalari Atefeh,Atefeh Samim Firouzsalari
Candidate,Bustamante Hernandez Eric,Eric Bustamante Hernandez
Candidate,Hamoir Fursy,Fursy Hamoir
Candidate,Preisig Robert,Robert Preisig
Candidate,Jeanmonod Christian,Christian Jeanmonod
Candidate,Meylan Jean Michel,Jean Michel Meylan
Candidate,Cori Claudio,Claudio Cori
Candidate,Wittwer Christoph,Christoph Wittwer
Candidate,Besomi Alessandro,Alessandro Besomi:Alex Besomi
Candidate,Ritter Sven,Sven Ritter
Candidate,Duvnjak Sanja,Sanja Duvnjak
Candidate,Frammery Chloe,Chloe Frammery
Candidate,Fouda Amougou Charlotte,Charlotte Fouda Amougou
Candidate,Scheller Gérard,Gerard Scheller
Candidate,Rossellat Blaise,Blaise Rossellat
Candidate,Dachroune Samir,Samir Dachroune
Candidate,Bult Christoph,Christoph Bult
Candidate,Monshengwo Jessica,Jessica Monshengwo
Candidate,Lopez Julien,Julien Lopez
Candidate,Fraudeau Delphine,Delphine Fraudeau
Candidate,Abesse Hayet,Hayet Abesse
Candidate,Golay Séverine,Severine Golay
Candidate,Jordan Claude,Claude Jordan
Candidate,Regamey Murielle,Murielle Regamey
Candidate,Schucani Grégoire,Gregoire Schucani
Candidate,Amberger Axel,Axel Amberger
Candidate,Aymon Paul,Paul Aymon:dit Paul Sierre Aymon
Candidate,Cretegny Willy,Willy Cretegny
Candidate,Amsler Susanne,Susanne Amsler
