entity,value,synonyms
Depute_e,GOUDAL Renaud,Renaud:GOUDAL
Depute_e,MEYNET Danielle,Danielle:MEYNET
Depute_e,MEYNET Leon,Leon:MEYNET
Depute_e,TURNOWSKY Serge,Serge:TURNOWSKY
Depute_e,ZIMMERMANN Olivier,Olivier:ZIMMERMANN
Depute_e,CHATELAIN Dimitri,Dimitri:CHATELAIN
Depute_e,STAUFFER Eric,Eric:STAUFFER
Depute_e,ZACHARIAS Ronald,Ronald:ZACHARIAS
Depute_e,SARAIVA MEDEIROS Carlos,Carlos:SARAIVA:MEDEIROS
Depute_e,SPÜHLER Pascal,Pascal:SPÜHLER
Depute_e,GAETANINO Marco,Marco:GAETANINO
Depute_e,LE JEUNE GIACOBBI Cristina,Cristina:LE:JEUNE:GIACOBBI
Depute_e,WALTHER Thierry,Thierry:WALTHER
