entity;value;synonyms
Depute_e;RASOLO Daniel;Daniel:RASOLO
Depute_e;RUCHET Philippe;Philippe:RUCHET
Depute_e;RYS Alexandra;Alexandra:RYS
Depute_e;SAUDAN Guy;Guy:SAUDAN
Depute_e;SAYEGH Souheil;Souheil:SAYEGH:SAYEHG:SAYEG
Depute_e;SCANDURRA Alessandro;Alessandro:SCANDURRA:SCANDURA
Depute_e;SCHMIED Patrick;Patrick:SCHMIED:SCHMITT
Depute_e;SCHRAG Sylvianne;Sylvianne:SCHRAG
Depute_e;SIMOES Jose;Jose:SIMOES
Depute_e;SOPI Dardan;Dardan:SOPI
Depute_e;SQUILLACI Nicola;Nicola:SQUILLACI:SQUILACCI:SQUILACI
Depute_e;STEINBERG CANDRIAN Melinda;Melinda:STEINBERG:CANDRIAN
Depute_e;TOMASSI Christine;Christine:TOMASSI
Depute_e;TREMBLET Laurent;Laurent:TREMBLET:TREMBLAY
Depute_e;UONG Dinh Manh;Dinh:Manh:UONG:Din:Man
Depute_e;VÖLKI Robert;Robert:VÖLKI
Depute_e;VUARNOZ Emanuela;Emanuela:VUARNOZ:Emanuelle
Depute_e;WEHRLI Patrick;Patrick:WEHRLI
Depute_e;ZIMMERMANN Luc;Luc:ZIMMERMANN:ZIMERMANN:ZIMMERMAN
Depute_e;ZIMMERMANN Bertrand;Bertrand:ZIMMERMANN:ZIMERMANN:ZIMMERMAN
Depute_e;NIDEGGER Yves;Yves:NIDEGGER:NIDEGER:NYDEGGER:NYDEGER
Depute_e;BLÄSI Thomas;Thomas:BLÄSI
Depute_e;FLOREY Stéphane;Stéphane:FLOREY
Depute_e;LEYVRAZ Eric;Eric:LEYVRAZ:LEVRAZ:LEYVRAT
Depute_e;FUHRMANN Marc;Marc:FUHRMANN:FUHRMAN:FHURMANN:FHURMAN
Depute_e;LUSSI Patrick;Patrick:LUSSI
Depute_e;IVANOV Christo;Christo:IVANOV
Depute_e;FALQUET Marc;Marc:FALQUET
Depute_e;MAENDLY Norbert;Norbert:MAENDLY:MINDLY:MAENDLI
Depute_e;PFEFFER André;André:PFEFFER:PFEFER
Depute_e;CATELAIN Gilbert;Gilbert:CATELAIN
Depute_e;HULLIGER Patrick;Patrick:HULLIGER:HULIGER:HULLIGGER
Depute_e;MICHAUD Eliane;Eliane:MICHAUD:ANSERMET
Depute_e;SCHERB Peter;Peter:SCHERB:Pierre
Depute_e;STARK Riccardo;Riccardo:STARK:Richard
Depute_e;GUINCHARD Damien;Damien:GUINCHARD
Depute_e;BISOL Walter;Walter:BISOL
Depute_e;MASÉ Zora;Zora:MASÉ:MAZE
Depute_e;VELEN François;François:VELEN
Depute_e;KNÖRR Stephen;Stephen:KNÖRR
Depute_e;RUBELI Pascal;Pascal:RUBELI
Depute_e;LYON Didier;Didier:LYON
Depute_e;PERRENOUD Philippe;Philippe:PERRENOUD:PERNOUD
Depute_e;DUTRUIT André;André:DUTRUIT
Depute_e;ALTENBACH Pascal;Pascal:ALTENBACH
Depute_e;QUEFFÉLEC Philippe;Philippe:QUEFFÉLEC:QUEFELEC
Depute_e;LAPORTE Claude;Claude:LAPORTE
Depute_e;CONTI Virna;Virna:CONTI
Depute_e;PAREL Loïc;Loïc:PAREL
Depute_e;HEDDI Leila;Leila:HEDDI
Depute_e;GOMES DE ALMEIDA José;José:GOMES:DE:ALMEIDA:Manuel
Depute_e;BERTINAT Marie-Agnès;Marie:Agnès:BERTINAT
Depute_e;MOUNLA Alexandre;Alexandre:MOUNLA
Depute_e;DOURNOW David;David:DOURNOW
Depute_e;CHAUSSIVERT Patrice;Patrice:CHAUSSIVERT:CHAUSSIVERRE
Depute_e;KNOLL Tatiana;Tatiana:KNOLL
Depute_e;RIME Alexandre;Alexandre:RIME
Depute_e;DESYATKINA DZODZIEV Viktoriya;Viktoriya:DESYATKINA:DZODZIEV:DZOZIEW:DZOZIEV
Depute_e;THOMAS Sébastien;Sébastien:THOMAS
Depute_e;ROMANENS Mathieu;Mathieu:ROMANENS
Depute_e;SCHWEIZER Adriana;Adriana:SCHWEIZER
Depute_e;KHACHATRYAN Gohar;Gohar:KHACHATRYAN:KACHATRYAN
Depute_e;PRANDO Stéphane;Stéphane:PRANDO
Depute_e;BORER Maria Da Conceicao;Maria:Da:Conceicao:BORER
Depute_e;AKABA El Mostafa;El:Mostafa:AKABA
Depute_e;LÉGUILLON Angèle;Angèle:LÉGUILLON
Depute_e;BONTOUX Caroline;Caroline:BONTOUX
Depute_e;HONEGGER HELLER Manuela;Manuela:HONEGGER:HELLER:HONEGER
